Classifier equal 0,Classifier equal 1,Tie breaker,Accuracy within 1%,Accuracy within 10%,MAE,MSE,RMSE,R2,Test mean,Pred mean,Mean difference,Full miss,Predictions at edge,Truth at edge,At edge difference,Prediction time,Training time,Total time
rf,lr,ada,0.8872713699141471,0.8902575587905935,0.09973550238594595,0.09441393894856648,0.30726851278412254,-0.16495132610642216,0.09019843920673186,0.049223669091159446,0.04097477011557241,0.08100037327360955,0.9779768570362075,0.9888017917133258,0.010824934677118314,0.0730750560760498,2081.67315530777,2081.746230363846
rf,ada,svc,0.8872713699141471,0.8902575587905935,0.10102509563143719,0.09634148832571712,0.3103892529159428,-0.18873490327790887,0.09019843920673186,0.035587581732682325,0.054610857474049534,0.08324001493094438,0.9805897723030982,0.9888017917133258,0.008212019410227644,0.23393583297729492,3885.31778550148,3885.5517213344574
rf,lr,rf,0.8872713699141471,0.8895110115714819,0.10063555646159691,0.09531399302421743,0.3087296439025858,-0.17605688107715878,0.09019843920673186,0.033172903880259855,0.057025535326472004,0.08062709966405375,0.9779768570362075,0.9888017917133258,0.010824934677118314,0.0624089241027832,2576.351050376892,2576.413459300995
svc,lr,gb,0.8868980963045913,0.8887644643523703,0.09978222995498373,0.0938814932525673,0.3064008701889851,-0.158381604235462,0.09019843920673186,0.037873614482429714,0.052324824724302145,0.07838745800671892,0.975363941769317,0.9888017917133258,0.013437849944008873,2.3380918502807617,6219.836443662643,6222.174535512924
rf,dt,lr,0.8868980963045913,0.8895110115714819,0.10133598859481598,0.09632689380302933,0.31036574199326405,-0.18855482490443576,0.09019843920673186,0.04187821365292296,0.048320225553808896,0.08249346771183277,0.9798432250839866,0.9888017917133258,0.008958566629339249,0.04989790916442871,1582.9850597381592,1583.0349576473236
rf,lr,dt,0.8868980963045913,0.8891377379619261,0.10098844126993844,0.09566687783255898,0.3093006269514483,-0.18041104350294468,0.09019843920673186,0.04026510246182014,0.04993333674491172,0.08100037327360955,0.9779768570362075,0.9888017917133258,0.010824934677118314,0.05773806571960449,1612.206142425537,1612.2638804912567
rf,ada,gb,0.8868980963045913,0.8902575587905935,0.10105847154837021,0.09637486424265013,0.3104430128745856,-0.18914672084557016,0.09019843920673186,0.03708067617090555,0.05311776303582631,0.083986562150056,0.9805897723030982,0.9888017917133258,0.008212019410227644,0.12687206268310547,3364.9220147132874,3365.0488867759705
gb,svc,ada,0.8868980963045913,0.8895110115714819,0.09773429932691217,0.09169056216792987,0.3028044949599161,-0.13134822229122833,0.09019843920673186,0.033203460126437385,0.056994979080294474,0.07764091078760732,0.9742441209406495,0.9888017917133258,0.014557670772676334,2.4544692039489746,5466.690319061279,5469.144788265228
svc,dt,rf,0.8868980963045913,0.8891377379619261,0.10051757989230907,0.09490487083239803,0.3080663416090729,-0.1710088188396619,0.09019843920673186,0.04006230563885584,0.050136133567876016,0.07950727883538634,0.9768570362075402,0.9888017917133258,0.011944755505785665,2.368489980697632,4493.068145751953,4495.436635732651
gb,svc,rf,0.8865248226950354,0.8891377379619261,0.09810757293646798,0.09206383577748567,0.3034202296773992,-0.1359539573267028,0.09019843920673186,0.03208363929776997,0.05811479990896189,0.07801418439716312,0.9742441209406495,0.9888017917133258,0.014557670772676334,2.585266351699829,5961.368214130402,5963.953480482101
rf,knn,lr,0.8865248226950354,0.8887644643523703,0.10285872799130188,0.09869217012629637,0.3141530998196522,-0.21773941163054555,0.09019843920673186,0.04532299776294178,0.044875441443790076,0.08697275102650243,0.9835759611795446,0.9888017917133258,0.005225830533781228,0.6524739265441895,2004.9959676265717,2005.6484415531158
svc,dt,svc,0.8865248226950354,0.8887644643523703,0.10110288424370857,0.0954901751837975,0.30901484621907327,-0.17823075119342313,0.09019843920673186,0.03035719179040493,0.05984124741632693,0.07988055244494215,0.9768570362075402,0.9888017917133258,0.011944755505785665,2.4571611881256104,6026.107286691666,6028.564447879791
gb,knn,dt,0.8865248226950354,0.8883911907428145,0.10281295184981674,0.09873837037466715,0.3142266226382913,-0.21830946559932762,0.09019843920673186,0.047344161406893556,0.0428542777998383,0.08771929824561403,0.9839492347891005,0.9888017917133258,0.004852556924225371,0.6345419883728027,2413.447340965271,2414.081882953644
rf,lr,svc,0.8861515490854797,0.8883911907428145,0.10146995402595081,0.09614839058857133,0.3100780395135575,-0.18635231583943024,0.09019843920673186,0.03541254553759468,0.05478589366913718,0.08174692049272117,0.9779768570362075,0.9888017917133258,0.010824934677118314,0.14756488800048828,4109.390191316605,4109.537756204605
svc,ada,svc,0.8861515490854797,0.8883911907428145,0.10081229800769613,0.09491028410803158,0.30807512737647547,-0.1710756119710377,0.09019843920673186,0.03032882451350682,0.059869614693225034,0.07876073161627473,0.975363941769317,0.9888017917133258,0.013437849944008873,2.557697057723999,6516.159808635712,6518.717505693436
gb,knn,ada,0.8861515490854797,0.8880179171332587,0.1029913301569384,0.0989167486817888,0.3145103315978488,-0.22051043346216814,0.09019843920673186,0.04734416140689355,0.04285427779983831,0.08809257185516985,0.9839492347891005,0.9888017917133258,0.004852556924225371,0.6478111743927002,2882.9143538475037,2883.5621650218964
rf,knn,rf,0.8861515490854797,0.8883911907428145,0.10349703606395694,0.09933047819895142,0.3151673812420179,-0.2256153444004836,0.09019843920673186,0.03561788391449087,0.05458055529224099,0.08734602463605823,0.9835759611795446,0.9888017917133258,0.005225830533781228,0.6949961185455322,2284.237030506134,2284.9320266246796
svc,knn,svc,0.8861515490854797,0.8880179171332587,0.10313896567523506,0.09866818225359056,0.31411491886503984,-0.2174434309265274,0.09019843920673186,0.03241547358670616,0.057782965620025696,0.085852930197835,0.9824561403508771,0.9888017917133258,0.00634565136244869,3.1905789375305176,6448.118194580078,6451.308773517609
gb,ada,dt,0.8857782754759238,0.8883911907428145,0.10102833925771491,0.09603553306594549,0.3098960036301622,-0.18495979348406388,0.09019843920673186,0.044477676177088844,0.045720763029643015,0.08361328854050018,0.979096677864875,0.9888017917133258,0.009705113848450853,0.0814962387084961,2481.4889550209045,2481.570451259613
svc,gb,rf,0.8857782754759238,0.8876446435237029,0.09946322520600101,0.09294065485346685,0.30486169791147405,-0.14677282111625556,0.09019843920673186,0.03911302476755298,0.051085414439178876,0.0761478163493841,0.9720044792833147,0.9888017917133258,0.016797312430011146,2.4362831115722656,6522.34059381485,6524.776876926422
gb,svc,dt,0.8857782754759238,0.8883911907428145,0.0988541201555796,0.09281038299659729,0.30464796568596564,-0.14516542739765192,0.09019843920673186,0.0343232809551048,0.05587515825162706,0.07876073161627473,0.9742441209406495,0.9888017917133258,0.014557670772676334,2.4553749561309814,4997.223306179047,4999.678681135178
svc,lr,svc,0.8857782754759238,0.8876446435237029,0.10111402106087795,0.0952132843584615,0.30856649908643924,-0.1748142606015246,0.09019843920673186,0.03040814229131363,0.059790296915418234,0.07913400522583053,0.975363941769317,0.9888017917133258,0.013437849944008873,2.3941140174865723,6740.232214450836,6742.626328468323
rf,knn,svc,0.8857782754759238,0.8880179171332587,0.10360527521041349,0.09943871734540799,0.315339051411981,-0.2269508817014947,0.09019843920673186,0.04009716722916052,0.05010127197757134,0.08771929824561403,0.9835759611795446,0.9888017917133258,0.005225830533781228,0.9163939952850342,3817.2761714458466,3818.1925654411316
rf,lr,knn,0.8857782754759238,0.8883911907428145,0.1012655395012162,0.09594397606383677,0.3097482462643441,-0.1838300932278445,0.09019843920673186,0.04399783855737818,0.046200600649353676,0.08212019410227697,0.9779768570362075,0.9888017917133258,0.010824934677118314,0.07266092300415039,2028.3199725151062,2028.3926334381104
